,speed,course,rot,collection_type,PC1,Pc2
25255,12.9,55.3,0.0,1,-0.1817551989447812,-0.1408430489547113
25256,12.9,55.9,0.0,1,-0.1817996314743415,-0.1360535952248886
25257,12.9,56.2,0.0,1,-0.1818218477391217,-0.1336588683599774
25258,12.9,56.5,0.0,1,-0.181844064003902,-0.1312641414950662
25259,12.9,56.8,0.0,1,-0.1818662802686821,-0.1288694146301548
25260,12.9,54.5,0.0,1,-0.1816959555720341,-0.1472289872611414
25261,12.9,59.0,0.0,1,-0.1820291995437367,-0.1113080842874719
25262,12.9,60.3,0.0,1,-0.1821254700244509,-0.1009309345395231
25263,12.9,55.5,0.0,1,-0.181770009787968,-0.1392465643781038
25264,12.9,54.5,127.0,1,-2.425630929671256,-0.1700536662364891
25265,12.9,56.3,0.0,1,-0.1818292531607151,-0.1328606260716736
25266,12.9,56.1,0.0,1,-0.1818144423175283,-0.1344571106482812
25267,12.9,59.0,0.0,1,-0.1820291995437367,-0.1113080842874719
25268,12.9,59.3,0.0,1,-0.1820514158085169,-0.1089133574225607
25269,12.9,54.7,0.0,1,-0.1817107664152208,-0.1456325026845337
25270,12.9,58.0,0.0,1,-0.1819551453278028,-0.1192905071705097
25271,12.9,55.8,0.0,1,-0.1817922260527482,-0.1368518375131925
25272,12.9,56.7,0.0,1,-0.1818588748470887,-0.1296676569184586
25273,12.9,55.4,0.0,1,-0.1817626043663746,-0.1400448066664074
25274,12.9,56.0,0.0,1,-0.1818070368959349,-0.1352553529365848
25275,12.9,54.5,127.0,1,-2.425630929671256,-0.1700536662364891
25276,12.9,57.7,0.0,1,-0.1819329290630226,-0.1216852340354209
25277,12.9,57.0,0.0,1,-0.1818810911118689,-0.1272729300535474
3334,12.0,233.0,0.0,1,-0.1921502023251651,1.0091755065250398
8358,12.1,234.0,-128.0,2,5.775890000155338,1.0852252167101375
8359,12.1,233.0,0.0,1,-0.1924573613019515,1.0390041721734875
8360,12.1,234.0,0.0,1,-0.1925314155178854,1.0469865950565251
8361,12.1,233.0,0.0,1,-0.1924573613019515,1.0390041721734875
8362,12.1,233.0,0.0,1,-0.1924573613019515,1.0390041721734875
8363,12.1,233.0,-128.0,2,5.775964054371273,1.0772427938271
8364,12.1,234.0,0.0,1,-0.1925314155178854,1.0469865950565251
8365,12.1,234.0,0.0,1,-0.1925314155178854,1.0469865950565251
8366,12.1,234.0,0.0,1,-0.1925314155178854,1.0469865950565251
8367,12.1,232.0,0.0,1,-0.1923833070860175,1.0310217492904497
8368,12.1,231.0,0.0,1,-0.1923092528700836,1.023039326407412
8369,12.1,233.0,0.0,1,-0.1924573613019515,1.0390041721734875
8370,12.1,235.0,0.0,1,-0.1926054697338194,1.0549690179395628
8371,12.1,234.0,0.0,1,-0.1925314155178854,1.0469865950565251
8372,12.1,231.0,0.0,1,-0.1923092528700836,1.023039326407412
8373,12.1,235.0,-128.0,2,5.775815945939405,1.0932076395931754
8374,12.1,233.0,0.0,1,-0.1924573613019515,1.0390041721734875
8375,12.1,234.0,0.0,1,-0.1925314155178854,1.0469865950565251
8376,12.1,233.0,0.0,1,-0.1924573613019515,1.0390041721734875
8377,12.1,235.0,0.0,1,-0.1926054697338194,1.0549690179395628
8378,12.1,234.0,0.0,1,-0.1925314155178854,1.0469865950565251
8379,12.1,233.0,0.0,1,-0.1924573613019515,1.0390041721734875
8380,12.1,234.0,0.0,1,-0.1925314155178854,1.0469865950565251
8381,12.1,234.0,0.0,1,-0.1925314155178854,1.0469865950565251
13880,12.2,233.0,0.0,1,-0.1927645202787377,1.0688328378219352
13881,12.2,232.0,0.0,1,-0.1926904660628037,1.0608504149388975
13882,12.2,232.0,0.0,1,-0.1926904660628037,1.0608504149388975
13883,12.2,233.0,-128.0,2,5.775656895394486,1.1070714594755475
13884,12.2,232.0,0.0,1,-0.1926904660628037,1.0608504149388975
13885,12.2,233.0,0.0,1,-0.1927645202787377,1.0688328378219352
13886,12.2,232.0,0.0,1,-0.1926904660628037,1.0608504149388975
13887,12.2,232.0,0.0,1,-0.1926904660628037,1.0608504149388975
13888,12.2,232.0,0.0,1,-0.1926904660628037,1.0608504149388975
13889,12.2,235.0,-128.0,2,5.77550878696262,1.123036305241623
13890,12.2,231.0,0.0,1,-0.1926164118468699,1.0528679920558597
13891,12.2,234.0,0.0,1,-0.1928385744946717,1.0768152607049726
13892,12.2,232.0,0.0,1,-0.1926904660628037,1.0608504149388975
13893,12.2,232.0,0.0,1,-0.1926904660628037,1.0608504149388975
13894,12.2,233.0,0.0,1,-0.1927645202787377,1.0688328378219352
13895,12.2,232.0,0.0,1,-0.1926904660628037,1.0608504149388975
13896,12.2,232.0,0.0,1,-0.1926904660628037,1.0608504149388975
13897,12.2,233.0,0.0,1,-0.1927645202787377,1.0688328378219352
13898,12.2,233.0,0.0,1,-0.1927645202787377,1.0688328378219352
19267,12.3,233.0,0.0,1,-0.193071679255524,1.0986615034703833
19268,12.3,234.0,0.0,1,-0.1931457334714579,1.106643926353421
19269,12.3,233.0,0.0,1,-0.193071679255524,1.0986615034703833
3340,12.0,236.4,7.0,1,-0.3160834419246519,1.0350576911554978
3341,12.0,236.6,-4.0,1,-0.1217416802080637,1.0386311164307576
3342,12.0,236.9,0.0,1,-0.1924390137673075,1.040306955768886
3343,12.0,236.7,-3.0,1,-0.139417864953273,1.0392496368373658
3344,12.0,237.0,7.0,1,-0.3161278744542124,1.0398471448853206
3345,12.0,235.4,1.0,1,-0.2099967117670226,1.0281535995626343
3346,12.0,235.9,-2.0,1,-0.1570274009041417,1.03268397664924
3347,12.0,236.6,-6.0,1,-0.0864041215608319,1.038990560194149
3348,12.0,235.3,6.0,1,-0.2983332029635088,1.0264567478658524
3845,12.5,236.3,0.0,1,-0.1939303761216785,1.184660830281303
3846,12.5,235.9,0.0,1,-0.193900754435305,1.1814678611280882
3847,12.5,235.9,-2.0,1,-0.1585631957880731,1.1818273048914796
3848,12.5,235.3,-4.0,1,-0.1231812046112809,1.1773972949250482
3849,12.5,236.3,5.0,1,-0.2822742727397581,1.183762220872825
3850,12.5,235.0,-3.0,1,-0.1408277676701168,1.1748228461784411
3851,12.5,238.0,-1.0,1,-0.1763874889651503,1.1984106710641624
3852,12.5,236.5,-6.0,1,-0.0879325110231698,1.1873356461480844
3853,12.5,236.2,0.0,1,-0.1939229707000851,1.1838625879929994
3854,12.5,236.3,-6.0,1,-0.087917700179983,1.1857391615714772
3855,12.5,236.1,0.0,1,-0.1939155652784918,1.1830643457046954
3856,12.5,236.2,4.0,1,-0.2645980879945488,1.1831437004662169
3857,12.5,235.0,-4.0,1,-0.1231589883465008,1.1750025680601368
3858,12.5,235.8,-5.0,1,-0.105549452395632,1.181568228248263
3859,12.5,235.9,0.0,1,-0.193900754435305,1.1814678611280882
3860,12.5,236.2,-3.0,1,-0.1409166327292374,1.1844017536380862
3861,12.5,235.5,0.0,1,-0.1938711327489314,1.1782748919748731
3862,12.5,235.7,4.0,1,-0.2645610608865819,1.1791524890246978
3863,12.5,236.0,-4.0,1,-0.1232330425624347,1.1829849909431744
3864,12.5,236.0,5.0,1,-0.282252056474978,1.1813674940079135
3865,12.5,235.8,-6.0,1,-0.0878806730720161,1.1817479501299584
3866,12.5,235.3,0.0,1,-0.1938563219057446,1.176678407398266
3867,12.5,236.5,4.0,1,-0.264620304259329,1.185538427331128
3868,12.5,237.3,-7.0,1,-0.0703229750723011,1.1939013063362105
3869,12.5,236.0,6.0,1,-0.2999208357985939,1.1811877721262178
3870,12.5,236.1,-3.0,1,-0.140909227307644,1.1836035113497827
3871,12.5,238.0,3.0,1,-0.247062606259614,1.19769178353738
3872,12.5,237.6,-1.0,1,-0.1763578672787767,1.1952177019109476
3873,12.5,235.9,6.0,1,-0.2999134303770006,1.180389529837914
3874,12.5,237.3,-1.0,1,-0.1763356510139966,1.1928229750460364
7936,11.6,237.1,-3.0,1,-0.1382188507325015,0.9231279433967892
7937,11.6,236.1,-7.0,1,-0.0674696792221039,0.915864408040534
8391,12.1,235.4,-3.0,1,-0.1396287534493452,1.058701152737865
8392,12.1,236.0,0.0,1,-0.1926795239497533,1.0629514408226002
8393,12.1,237.3,-2.0,1,-0.1574382357832355,1.0736880343339406
8394,12.1,236.1,-1.0,1,-0.1750181500477307,1.0639294049925996
8395,12.1,235.1,-5.0,1,-0.1042689785373331,1.056665869636345
8396,12.1,235.2,-7.0,1,-0.3604007613761953,0.945499077041776
8397,12.1,237.0,-128.0,2,5.775667837507537,1.1091724853592502
8398,12.1,237.6,8.0,1,-0.3341482452841749,1.074285542381895
8399,12.1,235.9,-4.0,1,-0.1219970012336962,1.062872086061079
8400,12.1,236.6,5.0,1,-0.2810678530973932,1.0668422851439443
8897,12.6,235.0,-128.0,2,5.774280151055473,1.2423509678354143
8898,12.6,236.9,0.0,1,-0.1942819676280252,1.2192789496595733
8899,12.6,236.0,-4.0,1,-0.123540201539221,1.2128136565916223
8900,12.6,236.4,1.0,1,-0.2119137198436742,1.215108016336359
8901,12.6,235.9,-7.0,1,-0.0705264581467798,1.2125545799484054
8902,12.6,235.7,-6.0,1,-0.088180426627209,1.210778373490102
8903,12.6,236.3,2.0,1,-0.2295750937456966,1.2141300521663596
8904,12.6,234.6,-8.0,1,-0.0527614083424498,1.202357152082152
8905,12.6,236.6,1.0,1,-0.2119285306868609,1.216704500912967
8906,12.6,236.1,-7.0,1,-0.0705412689899666,1.2141510645250129
8907,12.6,235.2,-5.0,1,-0.1058121788428579,1.2066074401668878
8908,12.6,235.2,4.0,1,-0.2648311927554012,1.2049899432316271
8909,12.6,236.2,0.0,1,-0.1942301296768714,1.2136912536414473
8910,12.6,235.6,-8.0,1,-0.0528354625583837,1.21033957496519
8911,12.6,235.3,3.0,1,-0.2471698188533787,1.2059679074016263
8912,12.6,235.5,0.0,1,-0.1941782917257177,1.208103557623321
8913,12.6,237.3,5.0,1,-0.2826554859324784,1.2215733094043104
8914,12.6,235.6,1.0,1,-0.211854476470927,1.208722078029929
8915,12.6,237.7,-5.0,1,-0.1059973143826927,1.2265634973744817
8916,12.6,236.3,-6.0,1,-0.3796867952212699,1.103243348573662
8917,12.6,236.9,5.0,1,-0.2826258642461048,1.218380340251095
8918,12.6,235.7,-4.0,1,-0.1235179852744408,1.2104189297267107
8919,12.6,235.7,-3.0,1,-0.1411867645980567,1.210239207845015
13366,11.7,236.8,6.0,1,-0.2975228073570508,0.948944385245065
13367,11.7,235.9,1.0,1,-0.2091122619446307,0.9426588140588092
13912,12.2,235.2,-3.0,1,-0.1399211015829446,1.0869333338097047
13913,12.2,235.1,4.0,1,-0.2635951514266627,1.0848770383495316
13914,12.2,235.1,3.0,1,-0.2459263721030467,1.085056760231227
13915,12.2,237.0,6.0,1,-0.299073413084169,1.0996841980639118
13916,12.2,235.9,-2.0,1,-0.1576417188577143,1.0923413079461357
13917,12.2,236.8,-3.0,1,-0.1400395883284389,1.099705210422565
13918,12.2,234.5,-8.0,1,-0.0515253670137113,1.0822442472000569
13919,12.2,236.5,-5.0,1,-0.1046798134164269,1.097669927321045
13920,12.2,236.1,-5.0,1,-0.3961121277945539,0.9821524795215664
13921,12.2,236.8,7.0,1,-0.3167273815645981,1.0979079916056085
13922,12.2,236.6,6.0,1,-0.2990437913977953,1.0964912289106967
13923,12.2,235.0,3.0,1,-0.2459189666814533,1.0842585179429234
13924,12.2,236.4,-7.0,1,-0.0693348493476017,1.0972311287961325
13925,12.2,235.8,-2.0,1,-0.157634313436121,1.0915430656578318
13926,12.2,235.7,3.0,1,-0.2459708046326071,1.0898462139610496
13927,12.2,236.0,-4.0,1,-0.1223115656320759,1.0934989939978303
13928,12.2,235.0,-6.0,1,-0.0868999527689101,1.0858760148781843
14274,12.7,235.6,0.0,1,-0.1944928561240974,1.2387304655600722
14275,12.7,236.5,9.0,1,-0.353578518830981,1.2442971492195456
14276,12.7,234.5,-4.0,1,-0.1237362791921063,1.2306686879155138
14277,12.7,234.7,2.0,1,-0.2297637659769886,1.231186841201947
14278,12.7,235.8,4.0,1,-0.2651827842617478,1.2396080626098973
14279,12.7,236.0,-5.0,1,-0.1061785811923913,1.2428220441217657
14280,12.7,235.3,4.0,1,-0.2651457571537809,1.2356168511683785
14281,12.7,235.6,2.0,1,-0.2298304147713293,1.238371021796681
18699,11.8,236.8,-1.0,1,-0.1741485110685257,0.9800311040653829
18700,11.8,235.3,-5.0,1,-0.1033623124501611,0.968776357267609
19276,12.3,237.6,4.0,1,-0.2640874459432838,1.134661761205574
19277,12.3,236.5,-6.0,1,-0.0873181930695973,1.1276783148511889
19278,12.3,235.6,-7.0,1,-0.0695827649516408,1.1206738561381508
19279,12.3,236.2,0.0,1,-0.1933086527465126,1.1242052566961038
19280,12.3,235.1,-5.0,1,-0.1048832964909057,1.1163232009332409
19281,12.3,235.8,-4.0,1,-0.1226039137656754,1.1217311750696717
19282,12.3,236.2,3.0,1,-0.2463149907173604,1.1236660910510168
19283,12.3,236.1,2.0,1,-0.228638805972151,1.1230475706444087
19284,12.3,235.3,0.0,1,-0.193242003952172,1.11702107610137
19285,12.3,235.8,0.0,1,-0.193279031060139,1.121012287542889
19286,12.3,235.0,-3.0,1,-0.1402134497165441,1.1151655148815456
19287,12.3,235.5,2.0,1,-0.2285943734425907,1.1182581169145864
19288,12.3,236.0,-4.0,1,-0.1226187246088622,1.123327659646279
19289,12.3,237.1,0.0,1,-0.1933753015408532,1.1313894372908375
19290,12.3,236.4,3.0,1,-0.2463298015605472,1.1252625756276244
19291,12.3,237.5,7.0,1,-0.3170863784925382,1.1333243532721828
19292,12.3,236.0,-128.0,2,5.775127573769899,1.1608473937731092
19293,12.3,236.2,0.0,1,-0.1933086527465126,1.1242052566961038
19294,12.3,236.1,0.0,1,-0.1933012473249191,1.1234070144078
19295,12.3,234.7,1.0,1,-0.2108663507462277,1.1120519004898517
19706,12.8,235.6,0.0,1,-0.1948000151008835,1.2685591312085207
19707,12.8,236.7,5.0,1,-0.2832253713564905,1.2764411869713836
19708,12.8,236.3,4.0,1,-0.2655269703465011,1.2734279396998645
19709,12.8,235.7,8.0,1,-0.3361576551114043,1.2679195984432587
24273,11.9,236.0,4.0,1,-0.2627403232906444,1.002575221998922
24274,11.9,236.3,3.0,1,-0.2450937602318087,1.0051496707455292
24275,11.9,236.4,1.0,1,-0.2097636070061702,1.006307356797224
24276,11.9,236.1,-3.0,1,-0.1390662734469264,1.0046315174590954
24820,12.4,236.5,0.0,1,-0.1936380279880791,1.1564286492094629
24821,12.4,236.0,0.0,1,-0.1936010008801121,1.152437437767944
24822,12.4,236.5,0.0,1,-0.1936380279880791,1.1564286492094629
24823,12.4,236.9,-3.0,1,-0.1406613117036049,1.1601607840077648
24824,12.4,237.0,6.0,1,-0.2996877310377416,1.1593415293608076
24825,12.4,236.2,0.0,1,-0.1936158117232989,1.1540339223445517
24826,12.4,235.9,0.0,1,-0.1935935954585187,1.1516391954796403
24827,12.4,235.5,2.0,1,-0.2289015324193769,1.148086782563034
24828,12.4,235.6,0.0,1,-0.1935713791937386,1.149244468614729
24829,12.4,237.4,3.0,1,-0.2467110147532674,1.16307366415911
24830,12.4,236.5,6.0,1,-0.2996507039297745,1.155350317919289
24831,12.4,236.4,-4.0,1,-0.122955505272022,1.1563492944479417
24832,12.4,237.2,-5.0,1,-0.1053459693211532,1.1629149546360678
24833,12.4,236.0,4.0,1,-0.2642761181745757,1.151718550241161
24834,12.4,237.0,-128.0,2,5.774746360577179,1.1986584823045945
24835,12.4,236.3,-8.0,1,-0.0522729825559649,1.1562699396864204
24836,12.4,236.5,-1.0,1,-0.1759692486644632,1.1566083710911588
24837,12.4,235.5,-4.0,1,-0.1228888564776815,1.149165113853208
24838,12.4,237.3,4.0,1,-0.2643723886552899,1.1620956999891103
24839,12.4,236.0,0.0,1,-0.1936010008801121,1.152437437767944
24840,12.4,237.2,-2.0,1,-0.158352307292001,1.1623757889909805
25311,12.9,235.1,-2.0,1,-0.1597325883224711,1.294756029178841
25312,12.9,236.3,0.0,1,-0.1951590120288237,1.3039754928750948
25313,12.9,235.2,0.0,1,-0.1950775523912963,1.295194827703753
25314,12.9,234.6,-2.0,1,-0.1596955612145042,1.290764817737322
25315,12.9,234.8,-4.0,1,-0.1243728134104591,1.292720746077321
25316,12.9,235.6,0.0,1,-0.1951071740776699,1.2983877968569684
3350,12.0,58.6,-127.0,1,2.064699827032934,-0.3601343653013704
3351,12.0,61.2,0.0,1,-0.179427688027715,-0.3622047447808202
3352,12.0,56.3,0.0,1,-0.1790648223696387,-0.4013186169077049
3353,12.0,59.6,0.0,1,-0.1793092012822207,-0.3749766213936808
3354,12.0,58.4,-127.0,1,2.0647146378761208,-0.3617308498779778
3355,12.0,58.8,0.0,1,-0.1792499579094735,-0.3813625597001105
3356,12.0,58.6,0.0,1,-0.1792351470662867,-0.3829590442767184
3357,12.0,56.1,0.0,1,-0.1790500115264519,-0.4029151014843121
3358,12.0,55.2,0.0,1,-0.1789833627321113,-0.410099282079046
3359,12.0,56.4,-127.0,1,2.06486274630799,-0.3776956956440529
3360,12.0,57.6,0.0,1,-0.1791610928503527,-0.3909414671597557
3361,12.0,56.5,127.0,1,-2.423014607312047,-0.4225468113064449
3362,12.0,57.6,0.0,1,-0.1791610928503527,-0.3909414671597557
3363,12.0,59.9,0.0,1,-0.1793314175470008,-0.3725818945287693
3364,12.0,56.4,0.0,1,-0.179072227791232,-0.4005203746194007
3365,12.0,55.2,0.0,1,-0.1789833627321113,-0.410099282079046
3366,12.0,61.9,0.0,1,-0.1794795259788687,-0.3566170487626941
3367,12.0,56.1,0.0,1,-0.1790500115264519,-0.4029151014843121
3368,12.0,56.7,-127.0,1,2.064840530043209,-0.3753009687791418
3369,12.0,59.7,-127.0,1,2.064618367395407,-0.351353700130029
3370,12.0,56.4,0.0,1,-0.179072227791232,-0.4005203746194007
3371,12.0,55.9,0.0,1,-0.1790352006832651,-0.4045115860609197
3372,12.0,58.0,0.0,1,-0.1791907145367264,-0.3877484980065407
3373,12.0,56.5,127.0,1,-2.423014607312047,-0.4225468113064449
3374,12.0,57.5,0.0,1,-0.1791536874287594,-0.3917397094480597
3375,12.0,57.6,0.0,1,-0.1791610928503527,-0.3909414671597557
3376,12.0,58.7,0.0,1,-0.1792425524878801,-0.3821608019884143
3377,12.0,60.2,-127.0,1,2.0645813402874404,-0.3473624886885101
3378,12.0,56.4,0.0,1,-0.179072227791232,-0.4005203746194007
3379,12.0,56.4,0.0,1,-0.179072227791232,-0.4005203746194007
3380,12.0,57.6,0.0,1,-0.1791610928503527,-0.3909414671597557
3381,12.0,56.8,0.0,1,-0.1791018494776055,-0.3973274054661859
3382,12.0,56.5,0.0,1,-0.1790796332128253,-0.3997221323310972
3383,12.0,56.5,0.0,1,-0.1790796332128253,-0.3997221323310972
3384,12.0,57.6,0.0,1,-0.1791610928503527,-0.3909414671597557
3385,12.0,56.4,-127.0,1,2.06486274630799,-0.3776956956440529
3386,12.0,61.5,127.0,1,-2.4233848783917176,-0.382634696891257
3387,12.0,57.2,0.0,1,-0.1791314711639792,-0.3941344363129707
3388,12.0,59.5,0.0,1,-0.1793017958606272,-0.3757748636819844
3389,12.0,57.3,0.0,1,-0.1791388765855726,-0.3933361940246672
3390,12.0,60.1,0.0,1,-0.1793462283901876,-0.3709854099521617
3391,12.0,60.0,0.0,1,-0.1793388229685942,-0.3717836522404655
3392,12.0,58.5,0.0,1,-0.1792277416446933,-0.3837572865650219
3393,12.0,59.5,127.0,1,-2.423236769959849,-0.3985995426573322
3394,12.0,60.4,-127.0,1,2.064566529444253,-0.3457660041119026
3395,12.0,57.5,-127.0,1,2.0647812866704616,-0.3689150304727114
3396,12.0,61.0,-128.0,2,5.789008538488697,-0.3255626077038153
3397,12.0,60.2,0.0,1,-0.179353633811781,-0.3701871676638579
3398,12.0,54.8,0.0,1,-0.1789537410457377,-0.413292251232261
3399,12.0,56.5,0.0,1,-0.1790796332128253,-0.3997221323310972
3400,12.0,56.5,0.0,1,-0.1790796332128253,-0.3997221323310972
3401,12.0,55.9,0.0,1,-0.1790352006832651,-0.4045115860609197
3402,12.0,60.7,0.0,1,-0.1793906609197479,-0.3661959562223391
3403,12.0,54.8,0.0,1,-0.1789537410457377,-0.413292251232261
3404,12.0,56.4,-127.0,1,2.06486274630799,-0.3776956956440529
3405,12.0,55.9,0.0,1,-0.1790352006832651,-0.4045115860609197
3406,12.0,57.2,127.0,1,-2.423066445263201,-0.4169591152883186
3407,12.0,56.7,0.0,1,-0.1790944440560122,-0.3981256477544896
3408,12.0,56.5,0.0,1,-0.1790796332128253,-0.3997221323310972
3409,12.0,56.6,0.0,1,-0.1790870386344188,-0.3989238900427934
3410,12.0,59.0,127.0,1,-2.4231997428518826,-0.402590754098851
3411,12.0,55.8,0.0,1,-0.1790277952616716,-0.4053098283492233
3412,12.0,56.9,0.0,1,-0.179109254899199,-0.3965291631778821
3413,12.0,58.0,0.0,1,-0.1791907145367264,-0.3877484980065407
3414,12.0,56.1,0.0,1,-0.1790500115264519,-0.4029151014843121
3415,12.0,56.3,0.0,1,-0.1790648223696387,-0.4013186169077049
3416,12.0,56.4,-127.0,1,2.06486274630799,-0.3776956956440529
3417,12.0,58.0,0.0,1,-0.1791907145367264,-0.3877484980065407
8401,12.1,56.0,0.0,1,-0.1793497650816447,-0.3738846781241682
8402,12.1,60.9,-127.0,1,2.0642223433595,-0.3119461270219359
8403,12.1,54.8,0.0,1,-0.179260900022524,-0.3834635855838131
8404,12.1,56.1,0.0,1,-0.1793571705032381,-0.3730864358358643
8405,12.1,58.1,0.0,1,-0.179505278935106,-0.357121590069789
8406,12.1,56.1,0.0,1,-0.1793571705032381,-0.3730864358358643
8407,12.1,57.4,0.0,1,-0.1794534409839523,-0.3627092860879153
8408,12.1,56.5,0.0,1,-0.1793867921896117,-0.3698934666826493
8409,12.1,57.4,0.0,1,-0.1794534409839523,-0.3627092860879153
8410,12.1,56.4,0.0,1,-0.1793793867680183,-0.3706917089709528
8411,12.1,59.1,0.0,1,-0.1795793331510399,-0.3491391671867517
8412,12.1,56.4,0.0,1,-0.1793793867680183,-0.3706917089709528
8413,12.1,59.1,0.0,1,-0.1795793331510399,-0.3491391671867517
8414,12.1,56.3,0.0,1,-0.1793719813464249,-0.3714899512592567
8415,12.1,59.8,0.0,1,-0.1796311711021937,-0.3435514711686252
8416,12.1,55.5,0.0,1,-0.1793127379736778,-0.3778758895656869
8417,12.1,55.5,0.0,1,-0.1793127379736778,-0.3778758895656869
8418,12.1,59.0,-128.0,2,5.788849487943778,-0.3116987878214428
8419,12.1,56.0,0.0,1,-0.1793497650816447,-0.3738846781241682
8420,12.1,57.4,0.0,1,-0.1794534409839523,-0.3627092860879153
8421,12.1,56.2,0.0,1,-0.1793645759248315,-0.3722881935475607
8422,12.1,55.5,0.0,1,-0.1793127379736778,-0.3778758895656869
8423,12.1,59.2,-127.0,1,2.0643482355265874,-0.3255162459230998
8424,12.1,58.6,0.0,1,-0.179542306043073,-0.3531303786282706
8425,12.1,56.1,0.0,1,-0.1793571705032381,-0.3730864358358643
13376,11.7,59.6,-127.0,1,2.06554724974736,-0.4416379393636764
13377,11.7,58.3,0.0,1,-0.1782914538711477,-0.4748397680869733
13378,11.7,59.2,0.0,1,-0.1783581026654883,-0.4676555874922393
13379,11.7,56.8,0.0,1,-0.1781803725472468,-0.4868134024115298
13380,11.7,56.4,-127.0,1,2.065784223238348,-0.4671816925893968
18705,11.8,56.7,0.0,1,-0.1784801261024396,-0.457782979051385
18706,11.8,58.1,0.0,1,-0.1785838020047472,-0.4466075870151323
18707,11.8,59.2,127.0,1,-2.422600235741496,-0.4606516008191391
18708,11.8,59.4,0.0,1,-0.1786800724854613,-0.4362304372671835
18709,11.8,60.5,0.0,1,-0.1787615321229886,-0.427449772095842
18710,11.8,58.8,0.0,1,-0.1786356399559009,-0.441019890997006
18711,11.8,58.7,0.0,1,-0.1786282345343076,-0.4418181332853096
18712,11.8,60.0,0.0,1,-0.1787245050150216,-0.4314409835373609
18713,11.8,58.4,0.0,1,-0.1786060182695273,-0.4442128601502211
18714,11.8,58.7,0.0,1,-0.1786282345343076,-0.4418181332853096
18715,11.8,60.4,0.0,1,-0.1787541267013953,-0.4282480143841459
18716,11.8,57.4,0.0,1,-0.1785319640535934,-0.4521952830332585
18717,11.8,58.6,0.0,1,-0.1786208291127141,-0.4426163755736136
18718,11.8,59.8,0.0,1,-0.1787096941718349,-0.4330374681139683
18719,11.8,59.0,0.0,1,-0.1786504507990877,-0.4394234064203984
18720,11.8,57.1,0.0,1,-0.1785097477888133,-0.45459000989817
18721,11.8,59.5,0.0,1,-0.1786874779070547,-0.4354321949788797
18722,11.8,58.4,127.0,1,-2.422540992368749,-0.467037539125569
18723,11.8,56.7,0.0,1,-0.1784801261024396,-0.457782979051385
18724,11.8,58.8,0.0,1,-0.1786356399559009,-0.441019890997006
18725,11.8,56.7,0.0,1,-0.1784801261024396,-0.457782979051385
24277,11.9,55.5,0.0,1,-0.1786984200201053,-0.4375332208625827
24278,11.9,58.0,-127.0,1,2.065051418539281,-0.3947524846796407
24279,11.9,56.7,0.0,1,-0.1787872850792259,-0.4279543134029375
24280,11.9,56.1,0.0,1,-0.1787428525496655,-0.4327437671327598
24281,11.9,56.3,0.0,1,-0.1787576633928524,-0.4311472825561524
24282,11.9,58.7,0.0,1,-0.1789353935110938,-0.4119894676368621
24283,11.9,57.3,0.0,1,-0.1788317176087864,-0.4231648596731148
24284,11.9,56.3,0.0,1,-0.1787576633928524,-0.4311472825561524
24285,11.9,55.8,0.0,1,-0.1787206362848854,-0.4351384939976712
24286,11.9,59.5,0.0,1,-0.1789946368838409,-0.405603529330432
24287,11.9,56.3,0.0,1,-0.1787576633928524,-0.4311472825561524
24288,11.9,58.5,0.0,1,-0.178920582667907,-0.4135859522134698
24289,11.9,58.4,-127.0,1,2.065021796852908,-0.3915595155264254
24290,11.9,56.9,127.0,1,-2.4227370700216344,-0.4491825078016777
24291,11.9,59.7,0.0,1,-0.1790094477270278,-0.4040070447538245
24292,11.9,58.4,0.0,1,-0.1789131772463136,-0.4143841945017734
24293,11.9,57.8,-127.0,1,2.065066229382468,-0.3963489692562481
24294,11.9,56.3,0.0,1,-0.1787576633928524,-0.4311472825561524
24295,11.9,58.7,0.0,1,-0.1789353935110938,-0.4119894676368621
24296,11.9,57.2,0.0,1,-0.1788243121871929,-0.4239631019614185
24297,11.9,59.4,-127.0,1,2.064947742636974,-0.3835770926433878
24298,11.9,56.9,0.0,1,-0.1788020959224127,-0.4263578288263297
24299,11.9,56.3,0.0,1,-0.1787576633928524,-0.4311472825561524
24300,11.9,57.2,0.0,1,-0.1788243121871929,-0.4239631019614185
24301,11.9,57.8,0.0,1,-0.1788687447167533,-0.4191736482315961
24302,11.9,58.1,0.0,1,-0.1788909609815335,-0.4167789213666847
24303,11.9,56.8,0.0,1,-0.1787946905008193,-0.4271560711146338
24304,11.9,59.1,-127.0,1,2.064969958901754,-0.3859718195082992
24305,11.9,58.0,0.0,1,-0.1788835555599401,-0.4175771636549884
24306,11.9,58.7,0.0,1,-0.1789353935110938,-0.4119894676368621
24307,11.9,58.2,0.0,1,-0.1788983664031268,-0.4159806790783808
24308,11.9,55.4,0.0,1,-0.1786910145985118,-0.4383314631508861
24309,11.9,59.2,127.0,1,-2.4229073947182824,-0.4308229351706912
24310,11.9,59.4,-127.0,1,2.064947742636974,-0.3835770926433878
24311,11.9,57.3,127.0,1,-2.422766691708008,-0.4459895386484627
24312,11.9,56.0,0.0,1,-0.1787354471280722,-0.4335420094210637
24313,11.9,59.0,0.0,1,-0.178957609775874,-0.4095947407719507
24314,11.9,57.8,0.0,1,-0.1788687447167533,-0.4191736482315961
